date	close
07.10.2011	105.88
06.10.2011	105.73
05.10.2011	102.73
04.10.2011	99.79
03.10.2011	101.71
30.09.2011	102.76
29.09.2011	103.95
28.09.2011	103.81
27.09.2011	107.14
26.09.2011	103.94
23.09.2011	103.97
22.09.2011	105.49
21.09.2011	110.36
20.09.2011	110.54
19.09.2011	109.14
16.09.2011	112.22
15.09.2011	115.34
14.09.2011	112.4
13.09.2011	111.89
12.09.2011	112.25
09.09.2011	112.77
08.09.2011	114.55
07.09.2011	115.8
06.09.2011	112.89
05.09.2011	110.08
02.09.2011	112.33
01.09.2011	114.29
31.08.2011	114.85
30.08.2011	114.02
29.08.2011	111.88
26.08.2011	111.36
25.08.2011	110.62
24.08.2011	110.15
23.08.2011	109.31
22.08.2011	108.36
19.08.2011	108.62
18.08.2011	106.99
17.08.2011	110.6
16.08.2011	109.47
15.08.2011	109.91
12.08.2011	108.03
11.08.2011	108.02
10.08.2011	106.68
09.08.2011	102.57
08.08.2011	103.74
05.08.2011	109.37
04.08.2011	107.25
03.08.2011	113.23
02.08.2011	116.46
01.08.2011	116.81
29.07.2011	116.74
28.07.2011	117.36
27.07.2011	117.43
26.07.2011	118.28
25.07.2011	117.94
22.07.2011	118.67
21.07.2011	117.51
20.07.2011	118.15
19.07.2011	117.06
18.07.2011	116.05
15.07.2011	117.26
14.07.2011	118.32
13.07.2011	118.78
12.07.2011	117.75
11.07.2011	117.24
08.07.2011	118.33
07.07.2011	118.59
06.07.2011	113.62
05.07.2011	113.61
04.07.2011	111.39
01.07.2011	111.77
30.06.2011	112.48
29.06.2011	112.4
28.06.2011	108.78
27.06.2011	105.99
24.06.2011	105.12
23.06.2011	107.26
22.06.2011	114.21
21.06.2011	110.95
20.06.2011	111.69
17.06.2011	113.21
16.06.2011	114.02
15.06.2011	117.1
14.06.2011	120.16
13.06.2011	119.1
10.06.2011	118.78
09.06.2011	119.57
08.06.2011	117.85
07.06.2011	116.78
06.06.2011	114.48
03.06.2011	115.84
02.06.2011	115.54
01.06.2011	114.53
31.05.2011	116.73
30.05.2011	114.68
27.05.2011	115.03
26.05.2011	115.05
25.05.2011	114.93
24.05.2011	112.53
23.05.2011	110.1
20.05.2011	112.39
19.05.2011	111.42
18.05.2011	112.3
17.05.2011	109.99
16.05.2011	112.73
13.05.2011	113.83
12.05.2011	112.98
11.05.2011	112.57
10.05.2011	117.63
09.05.2011	115.9
06.05.2011	109.13
05.05.2011	110.8
04.05.2011	121.19
03.05.2011	122.45
02.05.2011	125.12
29.04.2011	125.89
28.04.2011	125.02
27.04.2011	125.13
26.04.2011	124.14
25.04.2011	123.66
21.04.2011	123.99
20.04.2011	123.85
19.04.2011	121.33
18.04.2011	121.61
15.04.2011	123.45
14.04.2011	122.36
13.04.2011	122.88
12.04.2011	120.92
11.04.2011	123.98
08.04.2011	126.65
07.04.2011	122.67
06.04.2011	122.3
05.04.2011	122.22
04.04.2011	121.06
01.04.2011	118.7
31.03.2011	117.36
30.03.2011	115.13
29.03.2011	115.16
28.03.2011	114.8
25.03.2011	115.59
24.03.2011	115.72
23.03.2011	115.55
22.03.2011	115.7
21.03.2011	114.96
18.03.2011	113.93
17.03.2011	114.9
16.03.2011	110.62
15.03.2011	108.52
14.03.2011	113.67
11.03.2011	113.84
10.03.2011	115.43
09.03.2011	115.94
08.03.2011	113.06
07.03.2011	115.04
04.03.2011	115.97
03.03.2011	114.79
02.03.2011	116.35
01.03.2011	115.42
28.02.2011	111.8
25.02.2011	112.14
24.02.2011	111.36
23.02.2011	111.25
22.02.2011	105.78
21.02.2011	105.74
18.02.2011	102.52
17.02.2011	102.59
16.02.2011	103.78
15.02.2011	101.64
14.02.2011	103.08
11.02.2011	101.43
10.02.2011	100.87
09.02.2011	101.82
08.02.2011	99.92
07.02.2011	99.25
04.02.2011	99.83
03.02.2011	101.76
02.02.2011	102.34
01.02.2011	101.74
31.01.2011	101.01
28.01.2011	99.42
27.01.2011	97.39
26.01.2011	97.91
25.01.2011	95.25
24.01.2011	96.61
21.01.2011	97.6
20.01.2011	96.58
19.01.2011	98.16
18.01.2011	97.8
17.01.2011	97.43
14.01.2011	98.68
13.01.2011	98.06
12.01.2011	98.12
11.01.2011	97.61
10.01.2011	95.7
07.01.2011	93.33
06.01.2011	94.52
05.01.2011	95.5
04.01.2011	93.53
03.01.2011	94.84
31.12.2010	94.75
30.12.2010	93.09
29.12.2010	94.14
28.12.2010	94.38
27.12.2010	93.85
24.12.2010	93.77
23.12.2010	94.25
22.12.2010	93.65
21.12.2010	93.2
20.12.2010	92.74
17.12.2010	91.67
16.12.2010	91.71
15.12.2010	92.2
14.12.2010	91.21
13.12.2010	91.19
10.12.2010	90.48
09.12.2010	90.99
08.12.2010	90.77
07.12.2010	91.39
06.12.2010	91.45
03.12.2010	91.42
02.12.2010	90.69
01.12.2010	88.87
30.11.2010	85.92
29.11.2010	87.34
26.11.2010	85.58
25.11.2010	86.1
24.11.2010	85.84
23.11.2010	83.25
22.11.2010	83.96
19.11.2010	84.34
18.11.2010	85.05
17.11.2010	83.28
16.11.2010	84.73
15.11.2010	86.7
12.11.2010	86.34
11.11.2010	88.81
10.11.2010	88.96
09.11.2010	88.33
08.11.2010	88.46
05.11.2010	88.11
04.11.2010	88
03.11.2010	86.38
02.11.2010	85.41
01.11.2010	84.62
29.10.2010	83.15
28.10.2010	83.59
27.10.2010	83.23
26.10.2010	83.66
25.10.2010	83.54
22.10.2010	82.96
21.10.2010	81.83
20.10.2010	83.6
19.10.2010	81.1
18.10.2010	84.37
15.10.2010	82.45
14.10.2010	84.53
13.10.2010	84.64
12.10.2010	83.5
11.10.2010	83.72
08.10.2010	84.03
07.10.2010	83.43
06.10.2010	85.06
05.10.2010	84.84
04.10.2010	83.28
01.10.2010	83.75
30.09.2010	82.31
29.09.2010	80.77
28.09.2010	78.71
27.09.2010	78.57
24.09.2010	78.87
23.09.2010	78.11
22.09.2010	77.95
21.09.2010	78.42
20.09.2010	79.32
17.09.2010	78.21
16.09.2010	78.48
15.09.2010	78.91
14.09.2010	79.16
13.09.2010	79.03
10.09.2010	78.16
09.09.2010	77.47
08.09.2010	78.17
07.09.2010	77.74
06.09.2010	76.87
03.09.2010	76.67
02.09.2010	76.93
01.09.2010	76.35
31.08.2010	74.64
30.08.2010	76.6
27.08.2010	76.65
26.08.2010	75.02
25.08.2010	73.48
24.08.2010	72.38
23.08.2010	73.62
20.08.2010	74.26
19.08.2010	75.3
18.08.2010	76.47
17.08.2010	76.93
16.08.2010	74.85
13.08.2010	75.11
12.08.2010	75.52
11.08.2010	77.64
10.08.2010	79.6
09.08.2010	80.99
06.08.2010	80.16
05.08.2010	81.61
04.08.2010	82.2
03.08.2010	82.68
02.08.2010	80.82
30.07.2010	78.18
29.07.2010	77.59
28.07.2010	76.06
27.07.2010	76.13
26.07.2010	77.5
23.07.2010	77.45
22.07.2010	77.82
21.07.2010	75.37
20.07.2010	76.22
19.07.2010	75.62
16.07.2010	75.37
15.07.2010	76.19
14.07.2010	76.77
13.07.2010	76.65
12.07.2010	74.37
09.07.2010	75.42
08.07.2010	74.71
07.07.2010	73.51
06.07.2010	71.45
05.07.2010	71.47
02.07.2010	71.65
01.07.2010	72.34
30.06.2010	75.01
29.06.2010	75.44
28.06.2010	77.59
25.06.2010	78.12
24.06.2010	76.47
23.06.2010	76.27
22.06.2010	78.04
21.06.2010	78.82
18.06.2010	78.22
17.06.2010	78.68
16.06.2010	78.14
15.06.2010	76.2
14.06.2010	75.2
11.06.2010	74.35
10.06.2010	75.29
09.06.2010	74.27
08.06.2010	72.3
07.06.2010	72.12
04.06.2010	72.09
03.06.2010	75.41
02.06.2010	73.75
01.06.2010	72.71
31.05.2010	74.65
28.05.2010	74.02
27.05.2010	74.66
26.05.2010	71.74
25.05.2010	69.55
24.05.2010	71.17
21.05.2010	71.68
20.05.2010	71.84
19.05.2010	73.69
18.05.2010	74.43
17.05.2010	75.1
14.05.2010	77.18
13.05.2010	80.11
12.05.2010	81.2
11.05.2010	80.49
10.05.2010	80.12
07.05.2010	78.27
06.05.2010	79.83
05.05.2010	82.61
04.05.2010	85.67
03.05.2010	88.94
30.04.2010	87.44
29.04.2010	86.9
28.04.2010	86.16
27.04.2010	85.78
26.04.2010	86.83
23.04.2010	87.25
22.04.2010	85.67
21.04.2010	85.7
20.04.2010	84.8
19.04.2010	84.23
16.04.2010	85.99
15.04.2010	87.17
14.04.2010	86.15
13.04.2010	84.72
12.04.2010	84.77
09.04.2010	84.83
08.04.2010	84.81
07.04.2010	85.59
06.04.2010	86.15
05.04.2010	85.88
01.04.2010	84.01
31.03.2010	82.7
30.03.2010	81.28
29.03.2010	81.17
26.03.2010	79.29
25.03.2010	79.61
24.03.2010	79.62
23.03.2010	80.7
22.03.2010	80.54
19.03.2010	79.88
18.03.2010	81.48
17.03.2010	81.96
16.03.2010	79.02
15.03.2010	77.89
12.03.2010	79.39
11.03.2010	80.28
10.03.2010	80.48
09.03.2010	79.91
08.03.2010	80.47
05.03.2010	79.89
04.03.2010	78.54
03.03.2010	79.25
02.03.2010	78.18
01.03.2010	76.89
26.02.2010	77.59
25.02.2010	76.29
24.02.2010	78.09
23.02.2010	77.25
22.02.2010	78.61
19.02.2010	78.19
18.02.2010	77.78
17.02.2010	76.27
16.02.2010	75.68
15.02.2010	72.51
12.02.2010	72.9
11.02.2010	73.05
10.02.2010	72.54
09.02.2010	72.13
08.02.2010	70.11
05.02.2010	69.59
04.02.2010	72.13
03.02.2010	75.92
02.02.2010	76.06
01.02.2010	73.11
29.01.2010	71.46
28.01.2010	72.13
27.01.2010	72.24
26.01.2010	73.29
25.01.2010	73.69
22.01.2010	72.83
21.01.2010	74.58
20.01.2010	76.32
19.01.2010	77.63
18.01.2010	77.1
15.01.2010	77.11
14.01.2010	77.82
13.01.2010	78.31
12.01.2010	79.3
11.01.2010	80.97
08.01.2010	81.37
07.01.2010	81.51
06.01.2010	81.89
05.01.2010	80.59
04.01.2010	80.12
31.12.2009	77.93
30.12.2009	78.03
29.12.2009	77.64
28.12.2009	77.32
24.12.2009	76.31
23.12.2009	75.45
22.12.2009	73.46
21.12.2009	72.99
18.12.2009	73.75
17.12.2009	73.37
16.12.2009	73.55
15.12.2009	72.05
14.12.2009	71.89
11.12.2009	71.88
10.12.2009	71.86
09.12.2009	72.39
08.12.2009	75.19
07.12.2009	76.43
04.12.2009	77.52
03.12.2009	78.36
02.12.2009	77.88
01.12.2009	79.35
30.11.2009	78.47
27.11.2009	77.18
26.11.2009	76.99
25.11.2009	78.44
24.11.2009	76.46
23.11.2009	77.46
20.11.2009	77.2
19.11.2009	77.64
18.11.2009	79.47
17.11.2009	78.97
16.11.2009	78.76
13.11.2009	75.55
12.11.2009	76.02
11.11.2009	77.95
10.11.2009	77.5
09.11.2009	77.77
06.11.2009	75.87
05.11.2009	77.99
04.11.2009	78.89
03.11.2009	78.11
02.11.2009	76.55
30.10.2009	75.2
29.10.2009	78.04
28.10.2009	75.86
27.10.2009	77.92
26.10.2009	77.26
23.10.2009	78.92
22.10.2009	79.51
21.10.2009	79.69
20.10.2009	77.24
19.10.2009	77.77
16.10.2009	76.99
15.10.2009	74.45
14.10.2009	73.1
13.10.2009	72.4
12.10.2009	71.36
09.10.2009	70
08.10.2009	69.77
07.10.2009	67.2
06.10.2009	68.56
05.10.2009	68.04
02.10.2009	68.07
01.10.2009	69.19
30.09.2009	69.07
29.09.2009	65.49
28.09.2009	65.54
25.09.2009	65.11
24.09.2009	64.82
23.09.2009	67.99
22.09.2009	70.53
21.09.2009	68.69
18.09.2009	71.32
17.09.2009	71.55
16.09.2009	71.67
15.09.2009	67.35
14.09.2009	67.44
11.09.2009	67.69
10.09.2009	69.86
09.09.2009	69.83
08.09.2009	69.42
07.09.2009	66.53
04.09.2009	66.82
03.09.2009	67.12
02.09.2009	67.66
01.09.2009	67.73
31.08.2009	69.65
28.08.2009	72.79
27.08.2009	72.51
26.08.2009	71.65
25.08.2009	71.82
24.08.2009	74.26
21.08.2009	74.19
20.08.2009	73.33
19.08.2009	74.59
18.08.2009	72.37
17.08.2009	70.54
14.08.2009	72.41
13.08.2009	73.48
12.08.2009	72.89
11.08.2009	72.46
10.08.2009	73.5
07.08.2009	73.59
06.08.2009	74.83
05.08.2009	75.51
04.08.2009	74.28
03.08.2009	73.55
31.07.2009	71.7
30.07.2009	70.11
29.07.2009	66.53
28.07.2009	69.88
27.07.2009	70.81
24.07.2009	70.32
23.07.2009	69.25
22.07.2009	67.21
21.07.2009	66.87
20.07.2009	66.44
17.07.2009	65.38
16.07.2009	62.75
15.07.2009	63.09
14.07.2009	60.86
13.07.2009	60.69
10.07.2009	60.52
09.07.2009	61.1
08.07.2009	60.43
07.07.2009	63.23
06.07.2009	64.05
03.07.2009	65.61
02.07.2009	66.65
01.07.2009	68.79
30.06.2009	69.3
29.06.2009	70.99
26.06.2009	68.92
25.06.2009	69.78
24.06.2009	68.33
23.06.2009	68.8
22.06.2009	66.98
19.06.2009	69.19
18.06.2009	71.06
17.06.2009	70.85
16.06.2009	70.24
15.06.2009	69.44
12.06.2009	70.92
11.06.2009	71.79
10.06.2009	70.8
09.06.2009	69.62
08.06.2009	67.88
05.06.2009	68.34
04.06.2009	68.71
03.06.2009	65.88
02.06.2009	68.17
01.06.2009	67.97
29.05.2009	65.52
28.05.2009	64.39
27.05.2009	62.5
26.05.2009	61.24
25.05.2009	60.21
22.05.2009	60.78
21.05.2009	59.93
20.05.2009	60.59
19.05.2009	58.92
18.05.2009	58.47
15.05.2009	55.98
14.05.2009	56.69
13.05.2009	57.34
12.05.2009	57.94
11.05.2009	57.48
08.05.2009	58.14
07.05.2009	56.47
06.05.2009	56.15
05.05.2009	54.12
04.05.2009	54.58
01.05.2009	52.85
30.04.2009	50.8
29.04.2009	50.78
28.04.2009	49.99
27.04.2009	50.32
24.04.2009	51.67
23.04.2009	50.11
22.04.2009	49.81
21.04.2009	49.82
20.04.2009	49.86
17.04.2009	53.35
16.04.2009	53.06
15.04.2009	51.79
14.04.2009	51.96
13.04.2009	52.14
09.04.2009	54.06
08.04.2009	51.59
07.04.2009	51.22
06.04.2009	52.24
03.04.2009	53.47
02.04.2009	52.75
01.04.2009	48.44
31.03.2009	49.23
30.03.2009	47.99
27.03.2009	51.98
26.03.2009	53.46
25.03.2009	51.75
24.03.2009	53.5
23.03.2009	53.47
20.03.2009	51.22
19.03.2009	50.67
18.03.2009	47.66
17.03.2009	48.24
16.03.2009	43.98
13.03.2009	44.93
12.03.2009	45.09
11.03.2009	41.4
10.03.2009	43.96
09.03.2009	44.13
06.03.2009	44.85
05.03.2009	43.64
04.03.2009	46.12
03.03.2009	43.7
02.03.2009	42.21
27.02.2009	46.35
26.02.2009	46.51
25.02.2009	44.29
24.02.2009	42.5
23.02.2009	40.99
20.02.2009	41.89
19.02.2009	41.99
18.02.2009	39.55
17.02.2009	41.03
16.02.2009	43.28
13.02.2009	44.81
12.02.2009	44.65
11.02.2009	44.28
10.02.2009	44.61
09.02.2009	46.02
06.02.2009	46.21
05.02.2009	46.46
04.02.2009	44.15
03.02.2009	44.08
02.02.2009	43.82
30.01.2009	45.88
29.01.2009	45.4
28.01.2009	44.9
27.01.2009	43.73
26.01.2009	46.96
23.01.2009	48.37
22.01.2009	45.39
21.01.2009	45.02
20.01.2009	43.62
19.01.2009	44.5
16.01.2009	46.57
15.01.2009	44.69
14.01.2009	45.08
13.01.2009	44.83
12.01.2009	42.91
09.01.2009	44.42
08.01.2009	44.67
07.01.2009	45.86
06.01.2009	50.53
05.01.2009	49.62
02.01.2009	46.91
31.12.2008	45.59
30.12.2008	40.15
29.12.2008	40.55
26.12.2008	38.37
24.12.2008	36.61
23.12.2008	40.36
22.12.2008	41.45
19.12.2008	44
18.12.2008	43.36
17.12.2008	45.53
16.12.2008	44.56
15.12.2008	44.6
12.12.2008	46.41
11.12.2008	47.39
10.12.2008	42.4
09.12.2008	41.53
08.12.2008	43.42
05.12.2008	39.74
04.12.2008	42.28
03.12.2008	45.44
02.12.2008	45.44
01.12.2008	47.97
28.11.2008	53.49
27.11.2008	53.13
26.11.2008	53.92
25.11.2008	50.35
24.11.2008	53.93
21.11.2008	49.19
20.11.2008	48.08
19.11.2008	51.72
18.11.2008	51.84
17.11.2008	52.31
14.11.2008	54.24
13.11.2008	51.99
12.11.2008	52.37
11.11.2008	55.71
10.11.2008	59.08
07.11.2008	57.35
06.11.2008	57.43
05.11.2008	61.87
04.11.2008	66.44
03.11.2008	60.48
31.10.2008	65.32
30.10.2008	63.71
29.10.2008	65.47
28.10.2008	60.29
27.10.2008	61.41
24.10.2008	62.05
23.10.2008	65.92
22.10.2008	64.52
21.10.2008	69.72
20.10.2008	72.03
17.10.2008	69.6
16.10.2008	66.32
15.10.2008	70.8
14.10.2008	74.53
13.10.2008	77.46
10.10.2008	74.09
09.10.2008	82.66
08.10.2008	84.36
07.10.2008	84.66
06.10.2008	83.68
03.10.2008	90.25
02.10.2008	90.56
01.10.2008	95.33
30.09.2008	98.17
29.09.2008	93.98
26.09.2008	103.54
25.09.2008	104.6
24.09.2008	102.45
23.09.2008	103.08
22.09.2008	106.04
19.09.2008	99.61
18.09.2008	95.19
17.09.2008	94.84
16.09.2008	89.22
15.09.2008	92.38
12.09.2008	97.58
11.09.2008	97.64
10.09.2008	98.97
09.09.2008	100.34
08.09.2008	103.44
05.09.2008	104.09
04.09.2008	106.3
03.09.2008	108.06
02.09.2008	108.34
01.09.2008	109.41
29.08.2008	114.05
28.08.2008	114.17
27.08.2008	116.22
26.08.2008	114.63
25.08.2008	114.03
22.08.2008	113.92
21.08.2008	120.16
20.08.2008	114.36
19.08.2008	113.25
18.08.2008	111.94
15.08.2008	112.55
14.08.2008	112.64
13.08.2008	113.47
12.08.2008	111.15
11.08.2008	112.67
08.08.2008	113.33
07.08.2008	117.86
06.08.2008	117
05.08.2008	117.7
04.08.2008	120.68
01.08.2008	124.18
31.07.2008	123.98
30.07.2008	127.1
29.07.2008	122.71
28.07.2008	125.84
25.07.2008	124.52
24.07.2008	126.44
23.07.2008	125.29
22.07.2008	129.55
21.07.2008	132.61
18.07.2008	130.19
17.07.2008	131.07
16.07.2008	136.19
15.07.2008	138.75
14.07.2008	143.92
11.07.2008	144.49
10.07.2008	142.03
09.07.2008	136.58
08.07.2008	136.43
07.07.2008	141.87
04.07.2008	144.42
03.07.2008	146.08
02.07.2008	144.26
01.07.2008	140.67
30.06.2008	139.83
27.06.2008	140.31
26.06.2008	139.83
25.06.2008	134.33
24.06.2008	136.46
23.06.2008	135.91
20.06.2008	134.86
19.06.2008	132
18.06.2008	136.44
17.06.2008	133.72
16.06.2008	134.71
13.06.2008	134.25
12.06.2008	136.09
11.06.2008	135.02
10.06.2008	131.02
09.06.2008	133.91
06.06.2008	137.69
05.06.2008	127.54
04.06.2008	122.1
03.06.2008	124.58
02.06.2008	128.02
30.05.2008	127.78
29.05.2008	126.89
28.05.2008	130.93
27.05.2008	128.31
26.05.2008	132.37
23.05.2008	131.57
22.05.2008	130.51
21.05.2008	132.7
20.05.2008	127.84
19.05.2008	125.06
16.05.2008	124.99
15.05.2008	121.25
14.05.2008	121.86
13.05.2008	124.1
12.05.2008	122.91
09.05.2008	125.4
08.05.2008	122.84
07.05.2008	122.32
06.05.2008	120.31
05.05.2008	117.99
02.05.2008	114.56
01.05.2008	110.5
30.04.2008	111.36
29.04.2008	113.43
28.04.2008	116.74
25.04.2008	116.34
24.04.2008	114.34
23.04.2008	116.46
22.04.2008	115.95
21.04.2008	114.43
18.04.2008	113.92
17.04.2008	112.43
16.04.2008	112.66
15.04.2008	111.31
14.04.2008	109.84
11.04.2008	108.75
10.04.2008	108.2
09.04.2008	108.47
08.04.2008	106.34
07.04.2008	107.14
04.04.2008	104.9
03.04.2008	102.52
02.04.2008	103.75
01.04.2008	100.17
31.03.2008	100.3
28.03.2008	103.77
27.03.2008	105
26.03.2008	103.99
25.03.2008	100.6
24.03.2008	99.86
20.03.2008	100.38
19.03.2008	100.72
18.03.2008	105.56
17.03.2008	101.75
14.03.2008	107.55
13.03.2008	107.54
12.03.2008	106.27
11.03.2008	105.25
10.03.2008	104.16
07.03.2008	102.38
06.03.2008	102.61
05.03.2008	101.64
04.03.2008	97.52
03.03.2008	100.48
29.02.2008	100.1
28.02.2008	100.9
27.02.2008	98.27
26.02.2008	99.47
25.02.2008	97.69
22.02.2008	97.01
21.02.2008	96.24
20.02.2008	98.42
19.02.2008	98.56
18.02.2008	94.91
15.02.2008	94.63
14.02.2008	95.09
13.02.2008	93.32
12.02.2008	92.86
11.02.2008	93.53
08.02.2008	91.94
07.02.2008	88.51
06.02.2008	87.78
05.02.2008	88.82
04.02.2008	90.47
01.02.2008	89.44
31.01.2008	92.21
30.01.2008	92.53
29.01.2008	92
28.01.2008	91.38
25.01.2008	90.9
24.01.2008	89.07
23.01.2008	86.62
22.01.2008	88.45
21.01.2008	87.51
18.01.2008	89.23
17.01.2008	88.75
16.01.2008	89.75
15.01.2008	90.98
14.01.2008	92.92
11.01.2008	91.07
10.01.2008	92.22
09.01.2008	94.37
08.01.2008	95.54
07.01.2008	94.39
04.01.2008	96.79
03.01.2008	97.6
02.01.2008	97.84
31.12.2007	93.85
28.12.2007	93.88
27.12.2007	94.78
26.12.2007	93.94
24.12.2007	92.7
21.12.2007	92.46
20.12.2007	90.88
19.12.2007	91.48
18.12.2007	90.12
17.12.2007	91.29
14.12.2007	92.67
13.12.2007	92.12
12.12.2007	94.02
11.12.2007	89.99
10.12.2007	88.04
07.12.2007	88.64
06.12.2007	90.18
05.12.2007	88.49
04.12.2007	89.53
03.12.2007	89.8
30.11.2007	88.26
29.11.2007	90.22
28.11.2007	89.81
27.11.2007	92.52
26.11.2007	95.32
23.11.2007	95.76
22.11.2007	94.5
21.11.2007	94.84
20.11.2007	95.49
19.11.2007	92.28
16.11.2007	91.62
15.11.2007	90.94
14.11.2007	91.36
13.11.2007	88.83
12.11.2007	91.98
09.11.2007	93.18
08.11.2007	92.79
07.11.2007	93.24
06.11.2007	93.26
05.11.2007	90.49
02.11.2007	92.08
01.11.2007	89.72
31.10.2007	90.63
30.10.2007	87.44
29.10.2007	90.32
26.10.2007	88.69
25.10.2007	87.48
24.10.2007	84.37
23.10.2007	82.85
22.10.2007	83.27
19.10.2007	83.79
18.10.2007	84.6
17.10.2007	83.13
16.10.2007	84.16
15.10.2007	82.75
12.10.2007	80.55
11.10.2007	80.15
10.10.2007	78.6
09.10.2007	77.49
08.10.2007	76.58
05.10.2007	78.9
04.10.2007	78.97
03.10.2007	77.19
02.10.2007	77.38
01.10.2007	77.64
28.09.2007	79.17
27.09.2007	80.03
26.09.2007	77.43
25.09.2007	77.62
24.09.2007	78.91
21.09.2007	79.3
20.09.2007	79.09
19.09.2007	78.47
18.09.2007	77.59
17.09.2007	76.98
14.09.2007	76.22
13.09.2007	77.4
12.09.2007	77.68
11.09.2007	76.38
10.09.2007	75.48
07.09.2007	75.07
06.09.2007	74.77
05.09.2007	74.34
04.09.2007	73.92
03.09.2007	73.41
31.08.2007	72.69
30.08.2007	71.9
29.08.2007	72.13
28.08.2007	70.55
27.08.2007	70.95
24.08.2007	70.62
23.08.2007	69.86
22.08.2007	68.7
21.08.2007	68.69
20.08.2007	69.85
17.08.2007	70.44
16.08.2007	69.42
15.08.2007	71.64
14.08.2007	70.51
13.08.2007	70.23
10.08.2007	70.39
09.08.2007	70.21
08.08.2007	70.99
07.08.2007	71.8
06.08.2007	71.17
03.08.2007	74.75
02.08.2007	75.76
01.08.2007	75.35
31.07.2007	77.05
30.07.2007	75.74
27.07.2007	76.26
26.07.2007	75.18
25.07.2007	76.32
24.07.2007	75.08
23.07.2007	76.86
20.07.2007	77.64
19.07.2007	77.67
18.07.2007	76.76
17.07.2007	75.53
16.07.2007	77.33
13.07.2007	77.57
12.07.2007	76.4
11.07.2007	75.44
10.07.2007	76.4
09.07.2007	75.78
06.07.2007	75.62
05.07.2007	74.75
04.07.2007	73.05
03.07.2007	72.93
02.07.2007	72.63
29.06.2007	71.41
28.06.2007	70.52
27.06.2007	70.53
26.06.2007	70.17
25.06.2007	71.36
22.06.2007	71.18
21.06.2007	70.22
20.06.2007	70.42
19.06.2007	71.84
18.06.2007	72.18
15.06.2007	71.47
14.06.2007	70.96
13.06.2007	69.94
12.06.2007	68.79
11.06.2007	69.56
08.06.2007	68.6
07.06.2007	71.22
06.06.2007	71.02
05.06.2007	70.45
04.06.2007	70.4
01.06.2007	69.07
31.05.2007	68.04
30.05.2007	67.84
29.05.2007	68.13
28.05.2007	69.71
25.05.2007	70.69
24.05.2007	70.72
23.05.2007	70.6
22.05.2007	69.52
21.05.2007	70.49
18.05.2007	69.42
17.05.2007	70.27
16.05.2007	68.01
15.05.2007	68.11
14.05.2007	66.83
11.05.2007	66.83
10.05.2007	65.79
09.05.2007	65.2
08.05.2007	65.54
07.05.2007	64.44
04.05.2007	65.31
03.05.2007	66.05
02.05.2007	66.25
01.05.2007	67
30.04.2007	67.65
27.04.2007	68.41
26.04.2007	67.65
25.04.2007	68.57
24.04.2007	67.16
23.04.2007	68.15
20.04.2007	66.49
19.04.2007	65.94
18.04.2007	66.04
17.04.2007	65.93
16.04.2007	67.25
13.04.2007	68.97
12.04.2007	68.72
11.04.2007	67.84
10.04.2007	67.42
09.04.2007	66.59
05.04.2007	68.24
04.04.2007	68.4
03.04.2007	67.81
02.04.2007	68.74
30.03.2007	68.1
29.03.2007	67.88
28.03.2007	65.78
27.03.2007	64.6
26.03.2007	64.41
23.03.2007	63.18
22.03.2007	62.51
21.03.2007	60.77
20.03.2007	60.2
19.03.2007	60.52
16.03.2007	60.3
15.03.2007	60.98
14.03.2007	61.06
13.03.2007	60.9
12.03.2007	60.74
09.03.2007	61.13
08.03.2007	62.33
07.03.2007	62.5
06.03.2007	61.39
05.03.2007	60.54
02.03.2007	62.08
01.03.2007	62.11
28.02.2007	61.89
27.02.2007	61.36
26.02.2007	61.33
23.02.2007	60.88
22.02.2007	60.62
21.02.2007	59.35
20.02.2007	57.98
19.02.2007	58.14
16.02.2007	58.95
15.02.2007	57.6
14.02.2007	57.43
13.02.2007	57.03
12.02.2007	56.6
09.02.2007	59.01
08.02.2007	59.03
07.02.2007	57.23
06.02.2007	58.42
05.02.2007	58.1
02.02.2007	58.41
01.02.2007	56.72
31.01.2007	57.4
30.01.2007	56.39
29.01.2007	53.68
26.01.2007	55.29
25.01.2007	54.12
24.01.2007	55.43
23.01.2007	55.1
22.01.2007	52.7
19.01.2007	53.44
18.01.2007	51.75
17.01.2007	52.78
16.01.2007	52.26
15.01.2007	53.12
12.01.2007	52.95
11.01.2007	51.7
10.01.2007	53.69
09.01.2007	55.18
08.01.2007	55.6
05.01.2007	55.64
04.01.2007	55.11
03.01.2007	57.96
02.01.2007	60.44
29.12.2006	60.86
28.12.2006	60.67
27.12.2006	60.52
26.12.2006	61.1
22.12.2006	62.42
21.12.2006	62.46
20.12.2006	63.23
19.12.2006	62.81
18.12.2006	62.13
15.12.2006	63.49
14.12.2006	62.12
13.12.2006	61.33
12.12.2006	61.52
11.12.2006	61.84
08.12.2006	62.2
07.12.2006	62.57
06.12.2006	63.07
05.12.2006	63.32
04.12.2006	63.45
01.12.2006	64.62
30.11.2006	64.26
29.11.2006	63.07
28.11.2006	61.21
27.11.2006	60.44
24.11.2006	60.03
23.11.2006	59.35
22.11.2006	59.49
21.11.2006	60.39
20.11.2006	58.98
17.11.2006	58.99
16.11.2006	58.54
15.11.2006	59.46
14.11.2006	58.84
13.11.2006	59.05
10.11.2006	59.71
09.11.2006	61.32
08.11.2006	59.59
07.11.2006	58.48
06.11.2006	59.75
03.11.2006	59.15
